   9275.83008       4.48793411    
   9275.73438       4.48830843    
   9275.63770       4.48868895    
   9275.54199       4.48907566    
   9275.44531       4.48946953    
   9275.34961       4.48986912    
   9275.25293       4.49027538    
   9275.15625       4.49068737    
   9275.05859       4.49110556    
   9274.96191       4.49153042    
   9274.86523       4.49196148    
   9274.76758       4.49239826    
   9274.66992       4.49284124    
   9274.57324       4.49328947    
   9274.47559       4.49374390    
   9274.37793       4.49420404    
   9274.27930       4.49466944    
   9274.18164       4.49514103    
   9274.08301       4.49561739    
   9273.98535       4.49609900    
   9273.88672       4.49658585    
   9273.78906       4.49707794    
   9273.69043       4.49757433    
   9273.59180       4.49807549    
   9273.49316       4.49858141    
   9273.39355       4.49909163    
   9273.29492       4.49960661    
   9273.19629       4.50012493    
   9273.09766       4.50064754    
   9272.99805       4.50117397    
   9272.89941       4.50170374    
   9272.80078       4.50223732    
   9272.70117       4.50277424    
   9272.60156       4.50331450    
   9272.50195       4.50385714    
   9272.40332       4.50440311    
   9272.30273       4.50495148    
   9272.20312       4.50550270    
   9272.10352       4.50605536    
   9272.00391       4.50661039    
   9271.90430       4.50716782    
   9271.80371       4.50772667    
   9271.70410       4.50828695    
   9271.60449       4.50884867    
   9271.50391       4.50941133    
   9271.40430       4.50997591    
   9271.30469       4.51054049    
   9271.20410       4.51110649    
   9271.10352       4.51167202    
   9271.00391       4.51223850    
   9270.90332       4.51280499    
   9270.80371       4.51337099    
   9270.70215       4.51393700    
   9270.60156       4.51450300    
   9270.50195       4.51506805    
   9270.40137       4.51563215    
   9270.29980       4.51619577    
   9270.20020       4.51675797    
   9270.09863       4.51731920    
   9269.99902       4.51787853    
   9269.89746       4.51843643    
   9269.79688       4.51899242    
   9269.69629       4.51954699    
   9269.59473       4.52009869    
   9269.49414       4.52064896    
   9269.39355       4.52119637    
   9269.29297       4.52174139    
   9269.19141       4.52228355    
   9269.09082       4.52282286    
   9268.98926       4.52335930    
   9268.88770       4.52389288    
   9268.78711       4.52442265    
   9268.68555       4.52494955    
   9268.58496       4.52547264    
   9268.48340       4.52599192    
   9268.38281       4.52650785    
   9268.28125       4.52701902    
   9268.17969       4.52752686    
   9268.07812       4.52803040    
   9267.97754       4.52852964    
   9267.87500       4.52902412    
   9267.77441       4.52951479    
   9267.67285       4.53000069    
   9267.57129       4.53048134    
   9267.47070       4.53095770    
   9267.36816       4.53142881    
   9267.26758       4.53189564    
   9267.16504       4.53235674    
   9267.06348       4.53281307    
   9266.96191       4.53326416    
   9266.86035       4.53370953    
   9266.75781       4.53414965    
   9266.65723       4.53458405    
   9266.55566       4.53501320    
   9266.45312       4.53543663    
   9266.35156       4.53585434    
   9266.25000       4.53626633    
   9266.14844       4.53667259    
   9266.04688       4.53707266    
   9265.94434       4.53746748    
   9265.84277       4.53785563    
   9265.74023       4.53823805    
   9265.63867       4.53861427    
   9265.53711       4.53898478    
   9265.43457       4.53934908    
   9265.33301       4.53970671    
   9265.23047       4.54005814    
   9265.12891       4.54040384    
   9265.02637       4.54074335    
   9264.92383       4.54107618    
   9264.82227       4.54140234    
   9264.72070       4.54172277    
   9264.61816       4.54203701    
   9264.51562       4.54234457    
   9264.41406       4.54264545    
   9264.31152       4.54294062    
   9264.20898       4.54322910    
   9264.10742       4.54351091    
   9264.00488       4.54378653    
   9263.90234       4.54405642    
   9263.80078       4.54431915    
   9263.69727       4.54457569    
   9263.59570       4.54482555    
   9263.49316       4.54506969    
   9263.39160       4.54530716    
   9263.28809       4.54553843    
   9263.18652       4.54576349    
   9263.08398       4.54598188    
   9262.98047       4.54619408    
   9262.87891       4.54640055    
   9262.77637       4.54660034    
   9262.67480       4.54679394    
   9262.57129       4.54698229    
   9262.46875       4.54716396    
   9262.36621       4.54733944    
   9262.26367       4.54750872    
   9262.16113       4.54767227    
   9262.05859       4.54783010    
   9261.95605       4.54798174    
   9261.85352       4.54812765    
   9261.75098       4.54826832    
   9261.64844       4.54840279    
   9261.54590       4.54853153    
   9261.44336       4.54865456    
   9261.33984       4.54877186    
   9261.23730       4.54888391    
   9261.13477       4.54899120    
   9261.03223       4.54909182    
   9260.92871       4.54918814    
   9260.82617       4.54927874    
   9260.72363       4.54936457    
   9260.62109       4.54944468    
   9260.51855       4.54952002    
   9260.41504       4.54959011    
   9260.31250       4.54965544    
   9260.20996       4.54971600    
   9260.10742       4.54977226    
   9260.00488       4.54982328    
   9259.90137       4.54986954    
   9259.79883       4.54991102    
   9259.69629       4.54994869    
   9259.59277       4.54998159    
   9259.49023       4.55001020    
   9259.38770       4.55003452    
   9259.28418       4.55005455    
   9259.18066       4.55007076    
   9259.07812       4.55008316    
   9258.97559       4.55009079    
   9258.87305       4.55009556    
   9258.76953       4.55009556    
   9258.66699       4.55009222    
   9258.56348       4.55008554    
   9258.45996       4.55007505    
   9258.35742       4.55006170    
   9258.25488       4.55004406    
   9258.15137       4.55002403    
   9258.04883       4.54999971    
   9257.94629       4.54997301    
   9257.84180       4.54994297    
   9257.73926       4.54991007    
   9257.63574       4.54987431    
   9257.53320       4.54983616    
   9257.42969       4.54979467    
   9257.32715       4.54975033    
   9257.22363       4.54970407    
   9257.12109       4.54965496    
   9257.01758       4.54960346    
   9256.91406       4.54954958    
   9256.81055       4.54949379    
   9256.70801       4.54943562    
   9256.60449       4.54937553    
   9256.50195       4.54931307    
   9256.39844       4.54924917    
   9256.29492       4.54918337    
   9256.19238       4.54911518    
   9256.08887       4.54904556    
   9255.98633       4.54897499    
   9255.88281       4.54890251    
   9255.77832       4.54882812    
   9255.67578       4.54875278    
   9255.57227       4.54867601    
   9255.46875       4.54859781    
   9255.36523       4.54851866    
   9255.26270       4.54843855    
   9255.15918       4.54835749    
   9255.05566       4.54827547    
   9254.95215       4.54819250    
   9254.84961       4.54810858    
   9254.74609       4.54802370    
   9254.64258       4.54793835    
   9254.53906       4.54785252    
   9254.43652       4.54776621    
   9254.33301       4.54767942    
   9254.22949       4.54759264    
   9254.12598       4.54750490    
   9254.02148       4.54741669    
   9253.91797       4.54732895    
   9253.81445       4.54724073    
   9253.71191       4.54715252    
   9253.60840       4.54706430    
   9253.50488       4.54697561    
   9253.40137       4.54688740    
   9253.29785       4.54679918    
   9253.19434       4.54671144    
   9253.09082       4.54662418    
   9252.98730       4.54653692    
   9252.88379       4.54645014    
   9252.78027       4.54636335    
   9252.67676       4.54627752    
   9252.57324       4.54619169    
   9252.46973       4.54610682    
   9252.36621       4.54602289    
   9252.26270       4.54593897    
   9252.15918       4.54585648    
   9252.05566       4.54577446    
   9251.95215       4.54569292    
   9251.84863       4.54561234    
   9251.74512       4.54553270    
   9251.64160       4.54545403    
   9251.53809       4.54537678    
   9251.43457       4.54529953    
   9251.33105       4.54522419    
   9251.22656       4.54514933    
   9251.12305       4.54507589    
   9251.01953       4.54500341    
   9250.91602       4.54493237    
   9250.81250       4.54486322    
   9250.70898       4.54479456    
   9250.60547       4.54472685    
   9250.50098       4.54466057    
   9250.39746       4.54459620    
   9250.29395       4.54453325    
   9250.19043       4.54447126    
   9250.08691       4.54441071    
   9249.98242       4.54435158    
   9249.87891       4.54429388    
   9249.77539       4.54423761    
   9249.67188       4.54418373    
   9249.56738       4.54413080    
   9249.46387       4.54407930    
   9249.36035       4.54402924    
   9249.25684       4.54398108    
   9249.15234       4.54393435    
   9249.04883       4.54388905    
   9248.94531       4.54384613    
   9248.84082       4.54380465    
   9248.73730       4.54376459    
   9248.63477       4.54372597    
   9248.53027       4.54368973    
   9248.42676       4.54365444    
   9248.32324       4.54362154    
   9248.21875       4.54359007    
   9248.11523       4.54356050    
   9248.01172       4.54353237    
   9247.90723       4.54350615    
   9247.80371       4.54348230    
   9247.70020       4.54345894    
   9247.59570       4.54343843    
   9247.49219       4.54341936    
   9247.38770       4.54340172    
   9247.28418       4.54338694    
   9247.17969       4.54337263    
   9247.07617       4.54336119    
   9246.97266       4.54335070    
   9246.86816       4.54334259    
   9246.76465       4.54333591    
   9246.66016       4.54333115    
   9246.55664       4.54332829    
   9246.45312       4.54332685    
   9246.34961       4.54332733    
   9246.24512       4.54333019    
   9246.14160       4.54333401    
   9246.03711       4.54334021    
   9245.93359       4.54334784    
   9245.82910       4.54335690    
   9245.72559       4.54336834    
   9245.62109       4.54338121    
   9245.51758       4.54339600    
   9245.41309       4.54341221    
   9245.30957       4.54343033    
   9245.20508       4.54345036    
   9245.10254       4.54347181    
   9244.99805       4.54349518    
   9244.89453       4.54351997    
   9244.79004       4.54354668    
   9244.68555       4.54357481    
   9244.58203       4.54360485    
   9244.47754       4.54363585    
   9244.37402       4.54366922    
   9244.26953       4.54370451    
   9244.16504       4.54374075    
   9244.06152       4.54377890    
   9243.95703       4.54381847    
   9243.85352       4.54385948    
   9243.75000       4.54390240    
   9243.64551       4.54394674    
   9243.54199       4.54399300    
   9243.43750       4.54403973    
   9243.33301       4.54408884    
   9243.22949       4.54413939    
   9243.12500       4.54419136    
   9243.02051       4.54424477    
   9242.91699       4.54429960    
   9242.81348       4.54435587    
   9242.70898       4.54441357    
   9242.60547       4.54447317    
   9242.50098       4.54453325    
   9242.39648       4.54459524    
   9242.29199       4.54465914    
   9242.18848       4.54472351    
   9242.08398       4.54478979    
   9241.98047       4.54485750    
   9241.87598       4.54492617    
   9241.77246       4.54499626    
   9241.66797       4.54506779    
   9241.56348       4.54514074    
   9241.45996       4.54521418    
   9241.35547       4.54528999    
   9241.25098       4.54536676    
   9241.14746       4.54544449    
   9241.04297       4.54552364    
   9240.93945       4.54560375    
   9240.83496       4.54568529    
   9240.73047       4.54576778    
   9240.62598       4.54585218    
   9240.52148       4.54593658    
   9240.41895       4.54602337    
   9240.31445       4.54611063    
   9240.20996       4.54619932    
   9240.10547       4.54628944    
   9240.00098       4.54638004    
   9239.89746       4.54647207    
   9239.79297       4.54656506    
   9239.68945       4.54665899    
   9239.58496       4.54675436    
   9239.48047       4.54685068    
   9239.37598       4.54694843    
   9239.27148       4.54704666    
   9239.16797       4.54714584    
   9239.06348       4.54724693    
   9238.95996       4.54734850    
   9238.85547       4.54745102    
   9238.75098       4.54755497    
   9238.64648       4.54765892    
   9238.54199       4.54776525    
   9238.43750       4.54787159    
   9238.33398       4.54797888    
   9238.22949       4.54808760    
   9238.12598       4.54819727    
   9238.02148       4.54830790    
   9237.91699       4.54841900    
   9237.81348       4.54853153    
   9237.70898       4.54864502    
   9237.60449       4.54875946    
   9237.50000       4.54887438    
   9237.39551       4.54899073    
   9237.29102       4.54910803    
   9237.18750       4.54922581    
   9237.08301       4.54934454    
   9236.97852       4.54946470    
   9236.87402       4.54958534    
   9236.76953       4.54970646    
   9236.66602       4.54982901    
   9236.56152       4.54995251    
   9236.45703       4.55007696    
   9236.35254       4.55020142    
   9236.24805       4.55032778    
   9236.14453       4.55045414    
   9236.04004       4.55058193    
   9235.93555       4.55071068    
   9235.83105       4.55083942    
   9235.72656       4.55097008    
   9235.62305       4.55110121    
   9235.51855       4.55123281    
   9235.41406       4.55136538    
   9235.30957       4.55149889    
   9235.20508       4.55163336    
   9235.10156       4.55176830    
   9234.99707       4.55190420    
   9234.89258       4.55204105    
   9234.78809       4.55217886    
   9234.68262       4.55231714    
   9234.57910       4.55245590    
   9234.47461       4.55259609    
   9234.37012       4.55273628    
   9234.26562       4.55287790    
   9234.16211       4.55302048    
   9234.05762       4.55316353    
   9233.95312       4.55330706    
   9233.84863       4.55345154    
   9233.74512       4.55359697    
   9233.63965       4.55374336    
   9233.53516       4.55388975    
   9233.43066       4.55403805    
   9233.32617       4.55418587    
   9233.22266       4.55433512    
   9233.11816       4.55448484    
   9233.01367       4.55463552    
   9232.90820       4.55478668    
   9232.80469       4.55493927    
   9232.70020       4.55509186    
   9232.59570       4.55524540    
   9232.49121       4.55539942    
   9232.38770       4.55555439    
   9232.28223       4.55570984    
   9232.17773       4.55586672    
   9232.07324       4.55602312    
   9231.96973       4.55618143    
   9231.86523       4.55633926    
   9231.76074       4.55649900    
   9231.65527       4.55665874    
   9231.55176       4.55681896    
   9231.44727       4.55698061    
   9231.34277       4.55714226    
   9231.23730       4.55730486    
   9231.13379       4.55746794    
   9231.02930       4.55763197    
   9230.92480       4.55779648    
   9230.82031       4.55796146    
   9230.71582       4.55812740    
   9230.61133       4.55829382    
   9230.50684       4.55846119    
   9230.40332       4.55862856    
   9230.29785       4.55879688    
   9230.19336       4.55896568    
   9230.08887       4.55913544    
   9229.98535       4.55930567    
   9229.87988       4.55947638    
   9229.77539       4.55964756    
   9229.67090       4.55981970    
   9229.56641       4.55999231    
   9229.46191       4.56016541    
   9229.35742       4.56033897    
   9229.25391       4.56051350    
   9229.14844       4.56068850    
   9229.04395       4.56086397    
   9228.93945       4.56103945    
   9228.83496       4.56121588    
   9228.73047       4.56139374    
   9228.62598       4.56157112    
   9228.52148       4.56174898    
   9228.41699       4.56192780    
   9228.31250       4.56210661    
   9228.20801       4.56228638    
   9228.10352       4.56246662    
   9227.99902       4.56264782    
   9227.89355       4.56282902    
   9227.79004       4.56301069    
   9227.68555       4.56319237    
   9227.58008       4.56337500    
   9227.47656       4.56355810    
   9227.37207       4.56374168    
   9227.26660       4.56392574    
   9227.16309       4.56411028    
   9227.05762       4.56429529    
   9226.95312       4.56448030    
   9226.84961       4.56466579    
   9226.74414       4.56485224    
   9226.63965       4.56503868    
   9226.53516       4.56522560    
   9226.43066       4.56541252    
   9226.32617       4.56560087    
   9226.22070       4.56578875    
   9226.11719       4.56597757    
   9226.01270       4.56616592    
   9225.90723       4.56635523    
   9225.80371       4.56654501    
   9225.69824       4.56673479    
   9225.59375       4.56692505    
   9225.48926       4.56711578    
   9225.38477       4.56730652    
   9225.27930       4.56749773    
   9225.17578       4.56768894    
   9225.07129       4.56788111    
   9224.96582       4.56807327    
   9224.86230       4.56826544    
   9224.75684       4.56845808    
   9224.65234       4.56865072    
   9224.54785       4.56884384    
   9224.44336       4.56903744    
   9224.33789       4.56923103    
   9224.23438       4.56942511    
   9224.12891       4.56961918    
   9224.02539       4.56981325    
   9223.91992       4.57000780    
   9223.81543       4.57020235    
   9223.71094       4.57039738    
   9223.60645       4.57059240    
   9223.50098       4.57078791    
   9223.39746       4.57098341    
   9223.29199       4.57117891    
   9223.18750       4.57137489    
   9223.08301       4.57157040    
   9222.97852       4.57176638    
   9222.87305       4.57196283    
   9222.76953       4.57215881    
   9222.66406       4.57235527    
   9222.56055       4.57255125    
   9222.45508       4.57274818    
   9222.35059       4.57294464    
   9222.24609       4.57314110    
   9222.14062       4.57333803    
   9222.03613       4.57353449    
   9221.93164       4.57373142    
   9221.82715       4.57392836    
   9221.72266       4.57412529    
   9221.61816       4.57432222    
   9221.51270       4.57451868    
   9221.40820       4.57471609    
   9221.30371       4.57491302    
   9221.19922       4.57510996    
   9221.09473       4.57530642    
   9220.98926       4.57550335    
   9220.88477       4.57570028    
   9220.78027       4.57589674    
   9220.67480       4.57609320    
   9220.57129       4.57629013    
   9220.46582       4.57648659    
   9220.36133       4.57668257    
   9220.25684       4.57687950    
   9220.15137       4.57707548    
   9220.04785       4.57727146    
   9219.94238       4.57746744    
   9219.83789       4.57766342    
   9219.73340       4.57785892    
   9219.62891       4.57805443    
   9219.52344       4.57824993    
   9219.41895       4.57844543    
   9219.31445       4.57863998    
   9219.20898       4.57883501    
   9219.10547       4.57903004    
   9219.00000       4.57922411    
   9218.89453       4.57941818    
   9218.79102       4.57961273    
   9218.68555       4.57980633    
   9218.58105       4.57999992    
   9218.47656       4.58019304    
   9218.37109       4.58038616    
   9218.26660       4.58057928    
   9218.16211       4.58077192    
   9218.05762       4.58096409    
   9217.95215       4.58115625    
   9217.84766       4.58134794    
   9217.74316       4.58153915    
   9217.63770       4.58173037    
   9217.53320       4.58192110    
   9217.42871       4.58211136    
   9217.32422       4.58230162    
   9217.21875       4.58249140    
   9217.11426       4.58268118    
   9217.00977       4.58287001    
   9216.90527       4.58305836    
   9216.79980       4.58324671    
   9216.69531       4.58343506    
   9216.59082       4.58362293    
   9216.48535       4.58380985    
   9216.38086       4.58399677    
   9216.27539       4.58418322    
   9216.17188       4.58436918    
   9216.06641       4.58455467    
   9215.96191       4.58473969    
   9215.85645       4.58492470    
   9215.75195       4.58510923    
   9215.64746       4.58529282    
   9215.54199       4.58547592    
   9215.43750       4.58565903    
   9215.33301       4.58584166    
   9215.22852       4.58602381    
   9215.12305       4.58620548    
   9215.01855       4.58638620    
   9214.91309       4.58656693    
   9214.80957       4.58674669    
   9214.70410       4.58692646    
   9214.59961       4.58710623    
   9214.49414       4.58728456    
   9214.38867       4.58746243    
   9214.28418       4.58764029    
   9214.17969       4.58781719    
   9214.07520       4.58799314    
   9213.96973       4.58816957    
   9213.86523       4.58834505    
   9213.75977       4.58852005    
   9213.65527       4.58869410    
   9213.55078       4.58886814    
   9213.44629       4.58904123    
   9213.34082       4.58921385    
   9213.23633       4.58938599    
   9213.13086       4.58955765    
   9213.02637       4.58972836    
   9212.92090       4.58989859    
   9212.81738       4.59006882    
   9212.71191       4.59023762    
   9212.60742       4.59040642    
   9212.50195       4.59057474    
   9212.39746       4.59074211    
   9212.29199       4.59090900    
